year,week,class,name,overall score,music effect,visual effect,music,visual
2020,4,PIA,Aftermath,67.0,19.0,19.95,14.6,13.45
2020,5,PIA,Albany Indoor Percussion,68.6,19.6,20.7,14.2,14.1
2020,6,PIA,Albany Indoor Percussion,66.3,20.5,18.0,13.9,13.9
2020,3,PIA,Alliance Indoor Percussion,62.4,19.5,12.3,17.2,13.4
2020,4,PIA,Alliance Indoor Percussion,63.525,20.025,12.3,17.9,13.3
2020,5,PIA,Alliance Indoor Percussion,65.2,20.1,12.7,18.6,13.8
2020,6,PIA,Alliance Indoor Percussion,70.75,21.75,13.0,21.2,14.8
2020,6,PIA,Camden County NJ,82.25,25.0,23.25,17.1,16.9
2020,6,PIA,Cornell Indoor Drumline,59.45,19.6,16.95,11.4,11.5
2020,6,PIA,Cornerstone Percussion,76.05,22.65,15.6,22.4,15.4
2020,4,PIA,Decatur County Indoor,63.6,19.8,11.6,19.4,12.8
2020,6,PIA,Decatur County Indoor,69.4,21.0,12.2,21.7,14.5
2020,3,PIA,ECR Independent,70.85,21.45,16.8,19.0,13.6
2020,5,PIA,ECR Independent,75.1,24.0,15.8,21.2,14.1
2020,3,PIA,High Desert Independent,71.1,21.9,15.6,19.5,14.1
2020,5,PIA,High Desert Independent,71.0,21.3,14.8,21.3,13.6
2020,4,PIA,Montgomery County United,58.65,18.75,10.6,17.2,12.1
2020,5,PIA,Montgomery County United,61.8,18.3,13.5,17.8,12.2
2020,6,PIA,Montgomery County United,63.15,19.35,11.0,20.1,12.7
2020,5,PIA,Onondaga Community College,77.1,23.8,23.4,14.9,15.0
2020,1,PIA,Pace Percussion Ensemble,64.55,18.45,12.4,21.0,12.7
2020,2,PIA,Pace Percussion Ensemble,66.6,19.5,13.2,19.0,14.9
2020,6,PIA,Pace Percussion Ensemble,73.4,24.0,13.3,21.2,14.9
2020,3,PIA,United 2,75.35,22.8,21.15,15.7,15.7
2020,6,PIA,United 2,82.25,25.0,23.25,17.1,16.9
2020,6,PIA,Vegas Vanguard,74.45,22.95,14.8,22.2,14.5
