year,week,class,name,overall score,music effect,visual effect,music,visual
2016,3,PIA,Aftermath,74.75,22.8,22.05,15.0,14.9
2016,4,PIA,Aftermath,77.6,24.7,23.1,15.5,14.3
2016,7,PIA,Aftermath,78.5,24.9,22.8,15.8,15.0
2016,9,PIA,Aftermath,82.85,25.3,25.35,15.7,16.5
2016,10,PIA,Aftermath,84.2,25.2,25.8,16.6,16.6
2016,5,PIA,Black Knights,61.95,26.4,24.15,11.4,0.0
2016,6,PIA,Black Knights,66.5,27.8,26.2,12.5,0.0
2016,5,PIA,Cornell Indoor Drumline,65.6,28.0,25.5,12.1,-0.35
2016,7,PIA,Cornell Indoor Drumline,68.3,28.2,26.5,13.6,-2.6
2016,0,PIA,Cornerstone Percussion,68.0,20.85,19.95,14.3,12.9
2016,5,PIA,Cornerstone Percussion,70.4,21.9,12.6,21.4,14.5
2016,9,PIA,Cornerstone Percussion,75.2,20.4,14.5,25.2,15.1
2016,10,PIA,Cornerstone Percussion,77.7,23.1,15.4,23.15,16.05
2016,2,PIA,Dundee Indoor Percussion,62.5,24.4,25.5,12.6,0.0
2016,4,PIA,Dundee Indoor Percussion,65.8,26.4,26.2,13.2,0.0
2016,7,PIA,Dundee Indoor Percussion,80.15,32.2,32.55,15.4,0.0
2016,8,PIA,Dundee Indoor Percussion,77.9,30.8,30.2,16.9,0.0
2016,1,PIA,Midlakes Independent,60.0,24.2,24.9,10.9,-4.5
2016,5,PIA,Midlakes Independent,77.1,30.8,31.5,14.8,-0.35
2016,6,PIA,Midlakes Independent,76.8,30.4,30.6,15.8,0.0
2016,7,PIA,Midlakes Independent,83.0,33.2,33.1,16.7,0.0
2016,8,PIA,Midlakes Independent,82.35,34.2,32.05,16.1,0.0
2016,6,PIA,Pasadena City College,68.95,21.15,13.7,21.2,12.9
2016,9,PIA,Pasadena City College,83.8,24.3,16.4,26.9,16.2
2016,10,PIA,Pasadena City College,84.0,24.45,16.15,26.15,17.25
2016,6,PIA,Watchmen Percussion,71.9,21.3,14.8,22.4,13.4
2016,8,PIA,Watchmen Percussion,71.2,21.3,14.2,22.3,13.4
2016,9,PIA,Watchmen Percussion,75.05,22.05,13.4,24.9,14.7
2016,10,PIA,Watchmen Percussion,76.775,21.675,14.95,24.05,16.1
