year,week,class,name,overall score,music effect,visual effect,music,visual
2020,2,PIW,Broken City,83.45,25.35,16.8,24.8,16.5
2020,3,PIW,Broken City,83.45,25.05,17.3,25.1,16.0
2020,3,PIW,Dark Sky Percussion,81.35,24.15,16.6,25.0,15.6
2020,5,PIW,Dark Sky Percussion,83.1,25.5,16.8,24.6,16.2
2020,3,PIW,POW Percussion,82.35,24.45,16.7,24.9,16.3
2020,6,PIW,POW Percussion,84.45,25.05,17.2,25.1,17.1
2020,2,PIW,Pulse Percussion,85.4,25.8,17.3,25.0,17.3
2020,6,PIW,Pulse Percussion,91.55,27.45,18.8,27.1,18.2
2020,2,PIW,RCC,83.7,25.2,16.7,25.1,16.7
2020,6,PIW,United Percussion,83.4,24.6,25.8,16.3,16.7
2020,4,PIW,Veritas,80.45,24.75,16.9,23.2,15.6
2020,3,PIW,Vessel,76.45,22.05,15.6,23.9,14.9
2020,6,PIW,Vessel,82.5,24.9,16.8,24.3,16.5
